,id,title,popularity,adult,original_language,overview,release_date,vote_average,vote_count
6089,389868,Seoul Station,2.6131,False,ko,"In this animated prequel to ""Train to Busan,"" a group of survivors deals with a zombie pandemic that unleashes itself in downtown Seoul.",2016-08-17,6.518,485
6090,374465,Things to Come,0.8331,False,fr,"Nathalie teaches philosophy at a high school in Paris. She is passionate about her job and particularly enjoys passing on the pleasure of thinking. Married with two children, she divides her time between her family, former students and her very possessive mother. One day, Nathalie’s husband announces he is leaving her for another woman. With freedom thrust upon her, Nathalie must reinvent her life.",2016-04-06,6.518,342
6091,172385,Rio 2,6.5257,False,en,"It's a jungle out there for Blu, Jewel and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets the most fearsome adversary of all: his father-in-law.",2014-03-19,6.518,3754
6092,36801,Cemetery Junction,1.4581,False,en,"In 1970s England, three blue-collar friends spend their days joking, drinking, fighting and chasing girls. Freddie wants to leave their working-class world but cool, charismatic Bruce and lovable loser Snork are happy with life the way it is. When Freddie gets a new job as a door-to-door salesman and bumps into his old school sweetheart Julie, the gang are forced to make choices that will change their lives for ever.",2010-04-14,6.5,309
6093,12797,Ghost Town,2.1081,False,en,"Bertram Pincus, a cranky, people-hating Manhattan dentist, develops the unwelcome ability to see dead people. Really annoying dead people. Even worse, they all want something from him, particularly Frank Herlihy, a smooth-talking ghost, who pesters him into a romantic scheme involving his widow Gwen. They are soon entangled in a hilarious predicament between the now and the hereafter!",2008-09-19,6.518,1057
6094,2107,L.A. Story,1.8382,False,en,"With the help of a talking freeway billboard, a ""wacky weatherman"" tries to win the heart of an English newspaper reporter, who is struggling to make sense of the strange world of early-90s Los Angeles.",1991-02-08,6.518,383
6095,257785,Tulip Fever,3.1638,False,en,An artist falls for a married young woman while he's commissioned to paint her portrait. The two invest in the risky tulip market in hopes to build a future together.,2017-07-13,6.517,740
6096,146015,The Double,1.74,False,en,An awkward office drone becomes increasingly unhinged after a charismatic and confident look-alike takes a job at his workplace and seduces the woman he desires.,2014-04-03,6.517,1083
6097,9353,Nacho Libre,6.7943,False,en,"Ignacio, a disrespected cook at a Mexican monastery, can barely afford to feed the orphans who live there. Inspired by a local wrestling hero, he decides to moonlight as the not-so-famous Luchador ""Nacho Libre"" to earn money for the monastery -- not to mention the admiration of beautiful nun Sister Encarnación.",2006-06-16,6.517,1844
6098,661231,Operation Mincemeat,2.2162,False,en,"In 1943, two British intelligence officers concoct Operation Mincemeat, wherein their plan to drop a corpse with false papers off the coast of Spain would fool Nazi spies into believing the Allied forces were planning to attack by way of Greece rather than Sicily.",2022-04-01,6.5,795
6099,18331,The Nutty Professor,4.8881,False,en,"A timid, nearsighted chemistry teacher discovers a magical potion that can transform him into a suave and handsome Romeo. The Jekyll and Hyde game works well enough until the concoction starts to wear off at the most embarrassing times.",1963-06-04,6.5,467
6100,12222,Horton Hears a Who!,6.7806,False,en,"An imaginative elephant named Horton hears a faint cry for help coming from a tiny speck of dust floating through the air. Horton suspects there may be life on that speck and despite a surrounding community, who thinks he has lost his mind, he is determined to save the tiny particle.",2008-03-03,6.5,3532
6101,11400,The New World,2.057,False,en,A drama about explorer John Smith and the clash between Native Americans and English settlers in the 17th century.,2005-12-25,6.516,1274
6102,799546,Luckiest Girl Alive,3.2361,False,en,A successful woman in New York City finds her life upended when she is forced to confront a dark truth that threatens to unravel her meticulously crafted life.,2022-09-30,6.515,930
6103,585216,Escape Room: Tournament of Champions,5.029,False,en,"Six people unwittingly find themselves locked in another series of escape rooms, slowly uncovering what they have in common to survive... and discovering they've all played the games before.",2021-07-01,6.515,2272
6104,458534,Rolling to You,1.2085,False,fr,"Jocelyn is a selfish and misogynist businessman. He tries to seduce a young pretty woman by pretending to be handicapped, till the day he meets her sister, who is also in a wheelchair.",2018-03-14,6.5,784
6105,4233,Scream 2,7.3114,False,en,"Two years after the Woodsboro murders, Sidney Prescott acclimates to college life while someone donning the Ghostface costume begins a new string of killings.",1997-12-12,6.515,4718
6106,1022690,Ricky Stanicky,3.9086,False,en,"When three childhood best friends pull a prank gone wrong, they invent the imaginary Ricky Stanicky to get them out of trouble. Twenty years later, the trio still uses the nonexistent Ricky as a handy alibi for their immature behavior. But when their spouses and partners get suspicious and demand to finally meet the fabled Mr. Stanicky, the guilty trio decide to hire a washed-up actor and raunchy celebrity impersonator to bring him to life.",2024-03-07,6.514,779
6107,458576,Monster Hunter,4.4021,False,en,"A portal transports Cpt. Artemis and an elite unit of soldiers to a strange world where powerful monsters rule with deadly ferocity. Faced with relentless danger, the team encounters a mysterious hunter who may be their only hope to find a way home.",2020-12-03,6.514,3554
6108,335977,Indiana Jones and the Dial of Destiny,10.6978,False,en,"Finding himself in a new era, and approaching retirement, Indy wrestles with fitting into a world that seems to have outgrown him. But as the tentacles of an all-too-familiar evil return in the form of an old rival, Indy must don his hat and pick up his whip once more to make sure an ancient and powerful artifact doesn't fall into the wrong hands.",2023-06-25,6.514,4136
6109,9350,Cliffhanger,4.9881,False,en,"A year after losing his friend in a tragic 4,000-foot fall, former ranger Gabe Walker and his partner, Hal, are called to return to the same peak to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers who are looking for boxes full of money.",1993-05-28,6.514,2623
6110,9086,Young Guns II,3.4836,False,en,"Three of the original five ""young guns"" — Billy the Kid, Jose Chavez y Chavez, and Doc Scurlock — return in Young Guns, Part 2, which is the story of Billy the Kid and his race to safety in Old Mexico while being trailed by a group of government agents led by Pat Garrett.",1990-08-01,6.514,598
6111,614479,Insidious: The Red Door,9.0742,False,en,"To put their demons to rest once and for all, Josh Lambert and a college-aged Dalton Lambert must go deeper into The Further than ever before, facing their family's dark past and a host of new and more horrifying terrors that lurk behind the red door.",2023-07-05,6.5,1954
6112,450001,Master Z: Ip Man Legacy,5.101,False,cn,"Following his defeat by Master Ip, Cheung Tin Chi tries to make a life with his young son in Hong Kong, waiting tables at a bar that caters to expats. But it's not long before the mix of foreigners, money, and triad leaders draw him once again to the fight.",2018-12-20,6.513,588
6113,38093,Just Wright,1.8276,False,en,"Physical therapist Leslie Wright lands the dream job of working with basketball superstar Scott McKnight, helping him recover from a career-threatening injury. All goes well and soon Leslie finds herself falling in love with him. Just as their friendship deepens, however, Scott focuses his attention back on his tenuous relationship with his ex-fiancé Morgan, Leslie's gorgeous godsister, who would love to be the basketball player's trophy wife.",2010-05-14,6.513,457
6114,10818,Water Lilies,1.5119,False,fr,"Set during a sultry summer in a French suburb, Marie is desperate to join the local pool's synchronized swimming team, but is her interest solely for the sake of sport or for a chance to get close to Floriane, the bad girl of the team? Sciamma, and the two leads, capture the uncertainty of teenage sexuality with a sympathetic eye in this delicate drama of the angst of coming-of-age.",2007-05-17,6.513,468
6115,620881,The Perfect Secret,0.8934,False,de,"Seven friends - three women and four men - meet for dinner. Everyone should put their cell phone on the table. No matter what message comes in - anyone can read it and listen to the phone calls. However, this leads to a lot of chaos.",2019-10-31,6.512,338
6116,467938,Revenge,6.4897,False,fr,Jen's romantic getaway with her wealthy married boyfriend is disrupted when his friends arrive for an impromptu hunting trip. Tension mounts at the house until the situation culminates in an unexpected way.,2017-11-18,6.512,2082
6117,43947,I Spit on Your Grave,16.5704,False,en,"A beautiful woman from the city, Jennifer Hills, rents an isolated cabin in the country to write her latest novel. Soon, a group of local lowlifes subject her to a nightmare of degradation, rape, and violence.",2010-06-17,6.512,2560
6118,36968,Life-Size,1.662,False,en,"Sad and lonely after the death of her mother, Casey would do anything to see her again. But when a series of mystic mishaps mistakenly brings her fashion doll “Eve” to life instead, it changes Casey’s world forever!",2000-03-05,6.5,472
6119,18898,Looking for Eric,1.1136,False,en,A man trying to put his life back on track gets some advice from an unexpected benefactor -- the ex-footballer Eric Cantona.,2009-05-27,6.512,370
6120,9779,The Sisterhood of the Traveling Pants,2.2173,False,en,"Four best friends (Tibby, Lena, Carmen &amp; Bridget) who buy a mysterious pair of pants that fits each of them, despite their differing sizes, and makes whoever wears them feel fabulous. When faced with the prospect of spending their first summer apart, the pals decide they'll swap the pants so that each girl in turn can enjoy the magic.",2005-06-01,6.512,1349
6121,8765,Nirvana,1.102,False,it,"Jimi, a computer game designer, finds that his latest product has been infected by a virus which has given consciousness to the main character of the game, Solo. Tormented by the memory of his fled girlfriend Lisa and begged by Solo to end its useless ""life"", Jimi begins a search for people who can help him both to discover what happened to Lisa and to delete his game before it is released.",1997-01-24,6.5,303
6122,4729,The Gendarme Gets Married,1.1731,False,fr,"The Saint-Tropez police launch a major offensive against dangerous drivers. Marechal Cruchot (Louis de Funès) relishes the assignment, which he pursues with a manic zeal. Cruchot is after an offending driver, who turns out to be Josépha (Claude Gensac), the widow of a highly regarded police colonel. When they meet, Cruchot falls instantly in love....",1968-10-30,6.512,607
6123,785398,EO,1.5947,False,en,"The world is a mysterious place when seen through the eyes of an animal. EO, a grey donkey with melancholic eyes, meets good and bad people on his life’s path, experiences joy and pain, endures the wheel of fortune randomly turn his luck into disaster and his despair into unexpected bliss. But not even for a moment does he lose his innocence.",2022-09-30,6.511,418
6124,581600,Spenser Confidential,2.3206,False,en,"Spenser, a former Boston patrolman who just got out from prison, teams up with Hawk, an aspiring fighter, to unravel the truth behind the death of two police officers.",2020-03-06,6.511,2506
6125,58235,Confessions of a Brazilian Call Girl,1.5931,False,pt,"Rachel is a girl, adopted by an upper middle class family, who rebelled at 17 and left her family and studies at a traditional college in Sao Paulo to become a sexy call girl. Shortly after starting work, she decided to write a blog about her experiences. Since some clients thought she looked like a surfer she adopted the name ""Surfistinha"" which means little surfer girl.",2011-02-25,6.511,508
6126,53319,What a Beautiful Day,0.5279,False,it,"Checco, an uneducated but self-satisfied fellow from Milan, who has always dreamed of becoming a police officer, fails his entrance exam for the third time. It must be said that at the oral examination Checco said that the reason why he wanted to join the police was benefits in kind and cronyism! But the young man has connections and he soon finds himself a security agent at the Milan Cathedral. Of course the bumbling idiot proves a living catastrophe! Spotted by Sufien, an Arab terrorist who is preparing an attack against the cathedral, Checco appears as the perfect sucker. To manipulate him, he sends his charming sister Farah to him, with the mission to seduce him...",2011-01-05,6.511,1576
6127,18129,The Grifters,2.214,False,en,"A small-time conman has his loyalties torn between his estranged mother and his new girlfriend, both of whom are high-stakes grifters with their own angles to play.",1990-08-08,6.511,471
6128,13680,The Game Plan,3.8281,False,en,"Bachelor football star Joe Kingman seems to have it all. He is wealthy and carefree, and his team is on the way to capturing a championship. Suddenly, he is tackled by some unexpected news: He has a young daughter, the result of a last fling with his ex-wife. Joe must learn to balance his personal and professional lives with the needs of his child.",2007-09-28,6.511,2189
6129,2148,The Cotton Club,2.2287,False,en,Harlem's legendary Cotton Club becomes a hotbed of passion and violence as the lives and loves of entertainers and gangsters collide.,1984-12-14,6.511,437
6130,842,The Assassination of Richard Nixon,1.0652,False,en,"It’s 1974 and Sam Bicke has lost everything. His wife leaves him with his three kids, his boss fires him, his brother turns away from him, and the bank won’t give him any money to start anew. He tries to find someone to blame for his misfortunes and comes up with the President of the United States who he plans to murder.",2004-05-17,6.5,305
6131,773655,Death to 2020,1.6762,False,en,"2020: A year so [insert adjective of choice here], even the creators of Black Mirror couldn't make it up… but that doesn't mean they don't have a little something to add. This comedy event that tells the story of the dreadful year that was — and perhaps still is? The documentary-style special weaves together some of the world's most (fictitious) renowned voices with real-life archival footage.",2020-12-27,6.51,802
6132,536115,Godzilla: The Planet Eater,3.0581,False,ja,"With no means for defeating Godzilla Earth, mankind watches as King Ghidorah, clad in a golden light, descends on the planet. The heavens and earth shake once again as the war moves to a higher dimension.",2018-11-09,6.5,400
6133,76338,Thor: The Dark World,12.8654,False,en,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",2013-10-30,6.51,18310
6134,22897,It's Complicated,3.1228,False,en,"Ten years after their divorce, Jane and Jake Adler unite for their son's college graduation and unexpectedly end up sleeping together. But Jake is married, and Jane is embarking on a new romance with her architect. Now, she has to sort out her life—just when she thought she had it all figured out.",2009-12-23,6.51,1508
6135,9535,Analyze This,3.3873,False,en,"Countless wiseguy films are spoofed in this film that centers on the neuroses and angst of a powerful Mafia racketeer who suffers from panic attacks. When Paul Vitti needs help dealing with his role in the ""family,"" unlucky shrink Dr. Ben Sobel is given just days to resolve Vitti's emotional crisis and turn him into a happy, well-adjusted gangster.",1999-03-05,6.51,2126
6136,452557,Wolf Warrior 2,7.6085,False,zh,"China's deadliest special forces operative settles into a quiet life on the sea. When sadistic mercenaries begin targeting nearby civilians, he must leave his newfound peace behind and return to his duties as a soldier and protector.",2017-07-27,6.509,332
6137,436274,Radius,1.887,False,en,"Liam wakes from a car crash with no memory of who he is. As he makes his way into town to look for help, he finds only dead bodies, all with strange pale eyes. Liam's first assessment is that a virus is present in the air, but he soon discovers the horrible truth: anyone who comes within a 50-foot radius of him dies instantly.",2017-07-17,6.509,738
6138,55721,Bridesmaids,6.385,False,en,"Annie's life is a mess. But when she finds out her lifetime best friend is engaged, she simply must serve as Lillian's maid of honor. Though lovelorn and broke, Annie bluffs her way through the expensive and bizarre rituals. With one chance to get it perfect, she’ll show Lillian and her bridesmaids just how far you’ll go for someone you love.",2011-05-13,6.509,4670
6139,11001,Blue Streak,4.5067,False,en,"Miles Logan is a jewel thief who just hit the big time by stealing a huge diamond. However, after two years in jail, he comes to find out that he hid the diamond in a police building that was being built at the time of the robbery. In an attempt to regain his diamond, he poses as an LAPD detective.",1999-09-17,6.509,1627
6140,10466,The Money Pit,3.2119,False,en,"After being evicted from their Manhattan apartment, a couple buy what looks like the home of their dreams—only to find themselves saddled with a bank-account-draining nightmare. Struggling to keep their relationship together as their rambling mansion falls to pieces around them, the two watch in hilarious horror as everything—including the kitchen sink—disappears into the Money Pit.",1986-03-26,6.509,1233
6141,205022,Chennai Express,3.771,False,hi,"Rahul embarks on a journey to a small town in Tamil Nadu to fulfill the last wish of his grandfather: to have his ashes immersed in the Holy water of Rameshwaram. En route, he meets a woman hailing from a unique family down South. As they find love through this journey in the exuberant lands of South India, an unanticipated drive awaits them.",2013-08-08,6.508,378
6142,184314,Young & Beautiful,7.4278,False,fr,"Isabelle, a 17-year-old student, loses her virginity during a quick holiday romance. When she returns home, she begins a secret life as a prostitute for a year.",2013-08-21,6.5,1323
6143,21629,Stir Crazy,1.6433,False,en,"New Yorkers Skip Donahue and Harry Monroe have no jobs and no prospects, so they decide to flee the city and find work elsewhere, landing jobs wearing woodpecker costumes to promote the opening of a bank. When their feathery costumes are stolen and used in a bank robbery, they no longer have to worry about employment — they're sent to prison.",1980-12-12,6.508,483
6144,13850,Song of the South,2.3949,False,en,Uncle Remus draws upon his tales of Br'er Rabbit to help little Johnny deal with his confusion over his parents' separation as well as his new life on the plantation.,1946-11-20,6.5,304
6145,9638,Phantasm,1.6772,False,en,"A teenage boy and his friends face off against a mysterious grave robber, known only as the Tall Man, who employs a lethal arsenal of unearthly weapons.",1979-03-28,6.508,776
6146,425274,Now You See Me: Now You Don't,40.201,False,en,"The original Four Horsemen reunite with a new generation of illusionists to take on powerful diamond heiress Veronika Vanderberg, who leads a criminal empire built on money laundering and trafficking. The new and old magicians must overcome their differences to work together on their most ambitious heist yet.",2025-11-12,6.506,1504
6147,400650,Mary Poppins Returns,5.2373,False,en,"Mary Poppins returns to the Banks family and helps them evade grave dangers by taking them on magical, musical adventures.",2018-12-13,6.507,3459
6148,353616,Pitch Perfect 3,4.2874,False,en,"After the highs of winning the world championships, the Bellas find themselves split apart and discovering there aren't job prospects for making music with your mouth. But when they get the chance to reunite for an overseas USO tour, this group of awesome nerds will come together to make some music, and some questionable decisions, one last time.",2017-12-20,6.507,3460
6149,310135,Turbo Kid,1.4253,False,en,"In a post-apocalyptic wasteland, an orphaned teen must battle a ruthless warlord to save the girl of his dreams.",2015-08-14,6.507,769
6150,238751,Best of the Best,2.6517,False,en,A team from the United States is going to compete against Korea in a Tae Kwon Do tournament. The team consists of fighters from all over the country--can they overcome their rivalry and work together to win?,1989-11-10,6.507,334
6151,36593,Naked Gun 33⅓: The Final Insult,4.3197,False,en,"Frank Drebin is persuaded out of retirement to go undercover in a state prison. There he has to find out what top terrorist, Rocco, has planned for when he escapes. Adding to his problems, Frank's wife, Jane, is desperate for a baby.",1994-03-18,6.507,2512
6152,11980,The Prophecy,3.9547,False,en,"The angel Gabriel comes to Earth to collect a soul which will end the stalemated war in Heaven. However, it is hidden inside of a Native American girl and only a former priest and a schoolteacher can stop him.",1995-08-05,6.507,559
6153,11027,The Postman Always Rings Twice,1.6056,False,en,The sensuous wife of a lunch wagon proprietor and a rootless drifter begin a sordidly steamy affair and conspire to murder her Greek husband.,1981-03-20,6.507,560
6154,9689,Hollywood Ending,1.1635,False,en,"Woody Allen stars as Val Waxman, a two-time Oscar winner turned washed-up, neurotic director in desperate need of a comeback. When it comes, Waxman finds himself backed into a corner: Work for his ex-wife Ellie or forfeit his last shot. Is Val blinded by love when he opts for the reconnect? Is love blind when it comes to Ellie's staunch support? Literally and figuratively, the proof is the picture.",2002-05-03,6.507,531
6155,20943,The Ugly Truth,4.6386,False,en,"A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result.",2009-07-24,6.506,3762
6156,13649,High School Musical 2,2.7316,False,en,"The East High Wildcats are gearing up for big fun as they land the coolest summer jobs imaginable. Troy, Gabriella, Chad, and Taylor have scored sweet gigs at the Lava Springs Country Club owned by Sharpay and Ryan's family. Sharpay's first rule of business: Get Troy. As Troy experiences a life of privilege he's never known, will he give up the Wildcats and Gabriella to rise to the top?",2007-08-17,6.506,3865
6157,13465,The Adventures of Ichabod and Mr. Toad,3.5082,False,en,"The Wind in the Willows: Concise version of Kenneth Grahame's story of the same name. J. Thaddeus Toad, owner of Toad Hall, is prone to fads, such as the newfangled motor car. This desire for the very latest lands him in much trouble with the wrong crowd, and it is up to his friends, Mole, Rat and Badger to save him from himself. - The Legend of Sleepy Hollow: Retelling of Washington Irving's story set in a tiny New England town. Ichabod Crane, the new schoolmaster, falls for the town beauty, Katrina Van Tassel, and the town Bully Brom Bones decides that he is a little too successful and needs ""convincing"" that Katrina is not for him.",1949-10-05,6.506,686
6158,975511,The Return,4.6201,False,en,"After twenty years away, Odysseus washes up on the shores of Ithaca, haggard and unrecognizable. The king has finally returned home, but much has changed in his kingdom since he left to fight in the Trojan war.",2024-11-28,6.505,434
6159,301365,The Neon Demon,5.0286,False,en,"When aspiring model Jesse moves to Los Angeles, her youth and vitality are devoured by a group of beauty-obsessed women who will take any means necessary to get what she has.",2016-06-08,6.505,3939
6160,172386,Return to Nim's Island,0.7597,False,en,"Fourteen year old Nim, more determined than ever to protect her island and all the wildlife that call it home, faces off against resort developers and animal poachers. Soon she realizes she can’t depend on her animal cohorts alone and must make her first human friend – Edmund, who’s run away to the island from the mainland – to save her home.",2013-03-15,6.5,644
6161,45243,The Hangover Part II,10.1045,False,en,"The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group.",2011-05-25,6.504,11265
6162,10576,Psycho II,2.7552,False,en,"Norman Bates is declared sane and released from the facility in which he was being held, despite the complaints of Lila Loomis, sister of his most famous victim. Is he really cured, or will he kill again?",1983-06-03,6.499,729
6163,8012,Get Shorty,3.4726,False,en,"Chili Palmer is a Miami mobster who gets sent to L.A. to collect a bad debt from Harry Zimm, a Hollywood producer who specializes in cheesy horror films. When Chili meets Harry's leading lady, the romantic sparks fly. After pitching his own life story as a movie idea, Chili learns that being a mobster and being a Hollywood producer really aren't all that different.",1995-10-20,6.505,1206
6164,7442,Sleeping with the Enemy,3.9258,False,en,"A young woman fakes her own death in an attempt to escape her nightmarish marriage, but discovers it is impossible to elude her controlling husband.",1991-01-13,6.505,1218
6165,3902,I'm Not There,2.541,False,en,"Six actors portray six personas of music legend Bob Dylan in scenes depicting various stages of his life, chronicling his rise from unknown folksinger to international icon and revealing how Dylan constantly reinvented himself.",2007-10-01,6.504,773
6166,1551,Flatliners,3.1452,False,en,"Five medical students experiment with ""near death"" experiences, until the dark consequences of past tragedies begin to jeopardize their lives.",1990-08-10,6.505,1725
6167,186929,Borgman,1.0379,False,nl,"An enigmatic vagrant cons himself into the home life of an arrogant upper-class family, turning their lives into a psychological nightmare in the process.",2013-08-29,6.504,355
6168,11827,Heavy Metal,3.4365,False,en,"The embodiment of ultimate evil, a glowing orb terrorizes a young girl with bizarre stories of dark fantasy, eroticism and horror.",1981-08-07,6.5,781
6169,948276,Lost Bullet 2,1.6297,False,fr,"Having cleared his name, genius mechanic Lino has only one goal in mind: getting revenge on the corrupt cops who killed his brother and his mentor.",2022-11-10,6.5,474
6170,467482,A Man in a Hurry,0.6904,False,fr,"The story revolves around Alain, a busy businessman who is always in a rush. In his life, there is no room for spare time or family. But one day, he suffers a stroke, which makes him lose his grasp of language and use one word in place of another.",2018-11-07,6.5,318
6171,392207,The Invisible Guardian,1.9172,False,es,"When the naked body of a teenage girl is found on the banks of the River Baztán, it is quickly linked to a similar murder one month before. Soon, rumours are flying in the nearby village of Elizondo. Is this the work of a ritualistic killer or is it the basajaun, the ‘invisible guardian’ of Basque mythology?  Inspector Amaia Salazar leads the investigation, taking her back to the heart of the Basque country where she was born, and where she hoped never to return. Shrouded in mist and surrounded by impenetrable forests, it is a place of unresolved conflicts and a terrible secret from Amaia’s childhood that will come back to haunt her.  Faced with the superstitions of the village, Amaia must fight the demons of her past to confront the reality of a serial killer on the loose. But as she is drawn deeper into the investigation, she feels the presence of something darker lurking in the shadows…",2017-03-03,6.503,732
6172,301804,Before I Wake,2.2325,False,en,An orphaned child's dreams—and nightmares—manifest physically as he sleeps.,2016-04-07,6.502,1964
6173,274862,The Lego Ninjago Movie,5.2199,False,en,"Six young ninjas are tasked with defending their island home of Ninjago. By night, they’re gifted warriors using their skill and awesome fleet of vehicles to fight villains and monsters. By day, they’re ordinary teens struggling against their greatest enemy....high school.",2017-09-21,6.5,1163
6174,38594,Dragon Ball: Yo! Son Goku and His Friends Return!!,4.4064,False,ja,"Following the defeat of Majin Buu, Son Goku and friends travel to Mr. Satan's newly-opened hotel for an all-you-can-eat banquet, when they are paid a visit by Vegeta's younger brother Tarble. They are informed by Tarble that the terrible brother duo of Abo and Cado have terrorized his planet and are on their way to Earth.",2008-09-21,6.503,588
6175,24122,The Rebound,3.8822,False,en,"Upon discovering her husband's infidelity, Sandy leaves the suburbs and moves into the city. There, she befriends Aram, a guy whose wife only married him so she could get a green card. Sandy hires Aram to be her nanny, and it isn't long until Aram and Sandy find out they get along wonderfully and start to date. But is their relationship real or is it, in fact, just a rebound for both of them?",2009-09-16,6.503,959
6176,10782,Basic,3.0336,False,en,"When a hurricane hits a US Army base on the edge of the Panama Canal, an elite covert operations team of US Army Rangers recruits are on a routine jungle training exercise that goes horribly awry. Only two recruits are rescued, one of which is badly injured, but both have different accounts regarding the fate of their leader, legendary and ruthless Army Ranger Drill Sergeant Nathan West, and the rest of their platoon. Tom Hardy, an ex-army Ranger turned maverick DEA agent is brought in to solve the mystery and uncover what really happened out there.",2003-04-18,6.498,1135
6177,10656,Subway,1.482,False,fr,"Fred, a raffish safe blower, takes refuge in the Paris Metro after being chased by the henchmen of a shady businessman from whom he has just stolen some documents. While hiding out in the back rooms and conduits of the Metro, Fred encounters a subterranean society of eccentric characters and petty criminals.",1985-04-10,6.503,505
6178,10126,Colors,3.9671,False,en,"A confident young cop is shown the ropes by a veteran partner in the dangerous gang-controlled barrios of Los Angeles, where the gang culture is enforced by the colors the members wear.",1988-04-15,6.493,538
6179,47760,Restless,1.3612,False,en,"Two outsiders, both shaped by the circumstances that have brought them together, forge a deep and lasting love.",2011-09-16,6.502,435
6180,253,Live and Let Die,4.5092,False,en,James Bond must investigate a mysterious murder case of a British agent in New Orleans. Soon he finds himself up against a gangster boss named Mr. Big.,1973-06-27,6.502,2282
6181,33689,It Takes Two,2.5658,False,en,"Identical 9-year-olds from very different backgrounds: orphaned Amanda and wealthy Alyssa meet at summer camp and decide to switch places -- and play matchmaker between Alyssa's dad, Roger, and the kind social worker who cares for Amanda.",1995-11-17,6.501,969
6182,9408,Surf's Up,6.1706,False,en,"With a documentary crew in tow, Cody Maverick—a young surfer from Antarctica—travels to the pacific for his first professional competition. Determined to earn respect and live up to his idol, Big Z, Cody pushes himself to the limit. But all that changes when an encounter with a laid-back local forces him to rethink his values.",2007-06-08,6.501,2738
6183,351044,Welcome to Marwen,2.3125,False,en,"When a devastating attack shatters Mark Hogancamp and wipes away all memories, no one expected recovery. Putting together pieces from his old and new life, Mark meticulously creates a wondrous town named Marwen where he can heal and be heroic. As he builds an astonishing art installation — a testament to the most powerful women he knows — through his fantasy world, he draws strength to triumph in the real one.",2018-12-21,6.5,1201
6184,11827,Heavy Metal,3.4365,False,en,"The embodiment of ultimate evil, a glowing orb terrorizes a young girl with bizarre stories of dark fantasy, eroticism and horror.",1981-08-07,6.5,781
6185,8346,My Big Fat Greek Wedding,3.2748,False,en,A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.,2002-04-19,6.5,2291
6186,5353,The Hunting Party,1.708,False,en,"A young journalist, an experienced cameraman and a discredited reporter find their bold plan to capture Bosnia's top war criminal quickly spiraling out of control when a UN representative mistakes them for a CIA hit squad.",2007-09-03,6.5,352
6187,1283,Torrente: The Dumb Arm of the Law,2.6518,False,es,A former policeman enlists his nerdy friend to help bust drug traffickers moving heroin through a Chinese restaurant.,1998-03-13,6.5,316
6188,309302,Wolf Totem,1.8442,False,zh,"In 1969, a young Beijing student, Chen Zhen, is sent to live among the nomadic herdsmen of Inner Mongolia. Caught between the advance of civilization from the south and the nomads' traditional enemies - the marauding wolves - to the north; humans and animals, residents and invaders alike, struggle to find their true place in the world.",2015-02-19,6.5,400
6189,309299,Experimenter,1.3005,False,en,"Yale University, 1961. Stanley Milgram designs a psychology experiment that still resonates to this day, in which people think they’re delivering painful electric shocks to an affable stranger strapped into a chair in another room. Despite his pleads for mercy, the majority of subjects don’t stop the experiment, administering what they think is a near-fatal electric shock, simply because they’ve been told to do so. With Nazi Adolf Eichmann’s trial airing in living rooms across America, Milgram strikes a nerve in popular culture and the scientific community with his exploration into people’s tendency to comply with authority. Celebrated in some circles, he is also accused of being a deceptive, manipulative monster, but his wife Sasha stands by him through it all.",2015-10-16,6.499,486
6190,14684,School Ties,6.4107,False,en,"When David Greene receives a football scholarship to a prestigious prep school in the 1950s, he feels pressure to hide the fact that he is Jewish from his classmates and teachers, fearing that they may be anti-Semitic. He quickly becomes the big man on campus thanks to his football skills, but when his Jewish background is discovered, his worst fears are realized and his friends turn on him with violent threats and public ridicule.",1992-09-18,6.499,427
6191,10750,Toy Soldiers,1.9818,False,en,"After federal agents arrest a drug czar and put him on trial, the cartel leader's vicious son storms a prep school and takes its students hostage. They rebel against the armed intruders and try to take back their academy by any means necessary.",1991-04-24,6.499,379
6192,10576,Psycho II,2.7552,False,en,"Norman Bates is declared sane and released from the facility in which he was being held, despite the complaints of Lila Loomis, sister of his most famous victim. Is he really cured, or will he kill again?",1983-06-03,6.499,729
6193,10413,Nowhere to Run,3.0612,False,en,Escaped convict Sam Gillen single-handedly takes on ruthless developers who are determined to evict a widow with two young children.,1993-01-15,6.499,821
